Name,BioProject,BioSample,SRA,Assembly,Collection
MMMOSAM:6605cdd0-4ea7-4643-b2e0-e6d1be07b2d9,PRJNA604975,SAMN14048679,SRR11046282,NA,Oxford
MMMOSAM:3f11c62c-2276-43ed-97ec-7a46283130cc,PRJNA604975,SAMN14048682,SRR11046285,NA,Oxford
MMMOSAM:3dc42d10-dde4-4273-a685-bf7cbd2093fb,PRJNA604975,SAMN14048683,SRR11046286,NA,Oxford
MMMOSAM:301379bd-0f06-4d6c-a88b-51ce4abefb46,PRJNA604975,SAMN14048684,SRR11046287,NA,Oxford
MMMOSAM:2760b044-0efe-41e2-ba30-31909dcda8d3,PRJNA604975,SAMN14048685,SRR11046288,NA,Oxford
MMMOSAM:22a88629-a247-438f-8429-5abab374b68c,PRJNA604975,SAMN14048686,SRR11046289,NA,Oxford
MMMOSAM:0662dae5-2b3b-4d83-8981-bae4a82d225b,PRJNA604975,SAMN14048687,SRR11046290,NA,Oxford
MMMOSAM:03ee2b1b-5658-4dad-a933-9bc457654c18,PRJNA604975,SAMN14048688,SRR11046291,NA,Oxford
MMMOSAM:b8a060d7-e976-47fb-adce-bf38d4bb3660,PRJNA604975,SAMN18254575,SRR13993535,NA,Oxford
MMMOSAM:724f0256-d58e-4c2c-9ade-c047a3546376,PRJNA604975,SAMN18257220,SRR13993536,NA,Oxford
MMMOSAM:b85c4eba-2da1-4e48-a397-9d4bddb4bdef,PRJNA604975,SAMN18254577,SRR13993537,NA,Oxford
MMMOSAM:b83dbd95-52cc-4522-993d-3f46dbcae6f6,PRJNA604975,SAMN18254578,SRR13993538,NA,Oxford
MMMOSAM:724e92a2-d221-4d6e-94b0-6556e81e5f94,PRJNA604975,SAMN18257221,SRR13993539,NA,Oxford
MMMOSAM:b7fe527c-be43-47ed-9377-89b099556167,PRJNA604975,SAMN18254580,SRR13993540,NA,Oxford
MMMOSAM:724e506d-da63-4670-8f82-33147d7f8220,PRJNA604975,SAMN18257222,SRR13993541,NA,Oxford
MMMOSAM:b7b32d43-11d8-4574-b115-877dccef7149,PRJNA604975,SAMN18254582,SRR13993542,NA,Oxford
MMMOSAM:b7855c29-0816-447b-906c-505c464f7bf6,PRJNA604975,SAMN18254583,SRR13993543,NA,Oxford
MMMOSAM:71ec713a-0de5-4a09-96cc-15e0f7283b4c,PRJNA604975,SAMN18257225,SRR13993544,NA,Oxford
MMMOSAM:b761ad2d-c675-46c5-99ca-f1ee83dfd1d6,PRJNA604975,SAMN18254585,SRR13993545,NA,Oxford
MMMOSAM:71e2e387-dd75-40a8-98bb-1bd0b3ac8cfe,PRJNA604975,SAMN18257226,SRR13993546,NA,Oxford
MMMOSAM:b73243ea-ce49-4864-aeb7-0ba9176c74f1,PRJNA604975,SAMN18254587,SRR13993547,NA,Oxford
MMMOSAM:b7185d93-202a-46b1-993a-a9d07e4af040,PRJNA604975,SAMN18254588,SRR13993548,NA,Oxford
MMMOSAM:71db3184-c4be-4918-a3ec-73352165b631,PRJNA604975,SAMN18257227,SRR13993549,NA,Oxford
MMMOSAM:714e278f-7011-4141-849d-67688c41e770,PRJNA604975,SAMN18257230,SRR13993550,NA,Oxford
MMMOSAM:7136105b-4ed1-4f9b-b7e2-b965733c20c0,PRJNA604975,SAMN18257231,SRR13993551,NA,Oxford
MMMOSAM:b6b06466-9130-4a78-a1f0-9b1c00ec7030,PRJNA604975,SAMN18254592,SRR13993552,NA,Oxford
MMMOSAM:b6adf05e-3a6f-4c5b-b541-96d1fa3ca136,PRJNA604975,SAMN18254593,SRR13993553,NA,Oxford
MMMOSAM:709293e3-9f1d-4137-b7f5-a6301c4a07aa,PRJNA604975,SAMN18257232,SRR13993554,NA,Oxford
MMMOSAM:7026e870-46eb-4582-b42b-bf358c409a7c,PRJNA604975,SAMN18257234,SRR13993555,NA,Oxford
MMMOSAM:700a19bc-a260-4ed3-812d-044f001e0e32,PRJNA604975,SAMN18257235,SRR13993556,NA,Oxford
MMMOSAM:b63d6444-1af7-49fd-9c74-832eedf8d670,PRJNA604975,SAMN18254596,SRR13993557,NA,Oxford
MMMOSAM:1cffb9a1-04e0-46b7-93d8-152f1f8347fa,PRJNA604975,SAMN18263060,SRR13993558,NA,Oxford
MMMOSAM:57ca99c1-d5a5-4172-9dc4-dc3c2893c0eb,PRJNA604975,SAMN18257605,SRR13993559,NA,Oxford
MMMOSAM:57ac09c4-b9ba-4ea7-9589-5472bdc2c2a3,PRJNA604975,SAMN18257606,SRR13993560,NA,Oxford
MMMOSAM:577a1d95-6cf5-4616-8d4e-c7d62e6689e0,PRJNA604975,SAMN18257607,SRR13993561,NA,Oxford
MMMOSAM:1cde82fa-5fa6-42c6-9819-75b87636f6fe,PRJNA604975,SAMN18263062,SRR13993562,NA,Oxford
MMMOSAM:57509526-263d-4302-8b7f-cb4d03fa1477,PRJNA604975,SAMN18257610,SRR13993563,NA,Oxford
MMMOSAM:573adc75-d831-4f0c-9db2-7d45a56c4f23,PRJNA604975,SAMN18257611,SRR13993564,NA,Oxford
MMMOSAM:1cb31680-e43f-44ce-967b-5b1cbce8f42b,PRJNA604975,SAMN18263063,SRR13993565,NA,Oxford
MMMOSAM:1c910daf-1194-4358-810b-99f47a8df26f,PRJNA604975,SAMN18263065,SRR13993566,NA,Oxford
MMMOSAM:1c5899de-64af-44d8-85f8-5162eae96802,PRJNA604975,SAMN18263067,SRR13993567,NA,Oxford
MMMOSAM:564e5fd8-42b1-4e9e-8a87-3822ff54eb30,PRJNA604975,SAMN18257615,SRR13993568,NA,Oxford
MMMOSAM:5629a9ea-a624-47d7-906d-60327bb8a29d,PRJNA604975,SAMN18257616,SRR13993569,NA,Oxford
MMMOSAM:1c46eed3-9071-4f12-81bc-187e52ed5cff,PRJNA604975,SAMN18263068,SRR13993570,NA,Oxford
MMMOSAM:1bc952b3-000e-4555-94be-bd5a52d86f77,PRJNA604975,SAMN18263070,SRR13993571,NA,Oxford
MMMOSAM:1b7d241d-01c8-4ba7-8bf3-f9365ddfad81,PRJNA604975,SAMN18263073,SRR13993572,NA,Oxford
MMMOSAM:55dae007-3023-4690-a8ad-c4bad9d4daca,PRJNA604975,SAMN18257620,SRR13993573,NA,Oxford
MMMOSAM:55b05476-ca20-4c02-b1ac-23125a632dbc,PRJNA604975,SAMN18257621,SRR13993574,NA,Oxford
MMMOSAM:1b5e7e37-7f10-4d3f-a84d-1b2500bfcfb4,PRJNA604975,SAMN18263075,SRR13993575,NA,Oxford
MMMOSAM:1ae54ae9-4f21-4c0f-8aa6-00138acca697,PRJNA604975,SAMN18263078,SRR13993576,NA,Oxford
MMMOSAM:1a9453af-3f73-49c6-af95-1da1802e6876,PRJNA604975,SAMN18263080,SRR13993577,NA,Oxford
MMMOSAM:5584ec3b-d86e-4557-82a1-e53be86591cc,PRJNA604975,SAMN18257625,SRR13993578,NA,Oxford
MMMOSAM:5550c899-4b25-482d-b81e-f6d952edd162,PRJNA604975,SAMN18257626,SRR13993579,NA,Oxford
MMMOSAM:1a064d78-976a-4b03-9771-08923122e987,PRJNA604975,SAMN18263083,SRR13993580,NA,Oxford
MMMOSAM:5525c6e6-dc93-40f8-afc2-eaee8481e669,PRJNA604975,SAMN18257628,SRR13993581,NA,Oxford
MMMOSAM:19e642f3-b6a3-4044-b4e5-e7e015bfcd2f,PRJNA604975,SAMN18263084,SRR13993582,NA,Oxford
MMMOSAM:55132832-7c4d-41ed-8ed0-eb87e89746ab,PRJNA604975,SAMN18257630,SRR13993583,NA,Oxford
MMMOSAM:5510c3c5-5101-44b5-a3b6-6ea3c8bf34ba,PRJNA604975,SAMN18257631,SRR13993584,NA,Oxford
MMMOSAM:54fc1b1e-44d9-4845-b71b-e4d663e2cf55,PRJNA604975,SAMN18257633,SRR13993585,NA,Oxford
MMMOSAM:bdfcaa26-9ad0-4998-8133-9c88c96569c4,PRJNA604975,SAMN18254531,SRR13993586,NA,Oxford
MMMOSAM:bd8fd2b8-c87b-41b7-bf10-daad1541f10e,PRJNA604975,SAMN18254534,SRR13993587,NA,Oxford
MMMOSAM:bd819135-ff9a-4c76-a858-35a011cbf877,PRJNA604975,SAMN18254535,SRR13993588,NA,Oxford
MMMOSAM:bd65fca9-277d-4913-b993-2e89e90bcb13,PRJNA604975,SAMN18254536,SRR13993589,NA,Oxford
MMMOSAM:bd374658-8962-4a32-82de-2246eda09b11,PRJNA604975,SAMN18254539,SRR13993590,NA,Oxford
MMMOSAM:bd0f544f-bbbb-467d-a664-43b1c06f45a5,PRJNA604975,SAMN18254541,SRR13993591,NA,Oxford
MMMOSAM:004cbc2c-c27e-4fc6-9270-51aa17125e01,PRJNA604975,SAMN18263316,SRR13993592,NA,Oxford
MMMOSAM:941f01d3-acd4-437f-a49b-2482e8369cad,PRJNA604975,SAMN18256936,SRR13993593,NA,Oxford
MMMOSAM:004b50ed-f91a-4330-84aa-1f4e7d624b61,PRJNA604975,SAMN18263317,SRR13993594,NA,Oxford
MMMOSAM:0013e2ce-394b-4fc5-a356-abadd635fa00,PRJNA604975,SAMN18263318,SRR13993595,NA,Oxford
MMMOSAM:00104c81-2985-4943-9502-9143a1eee412,PRJNA604975,SAMN18263319,SRR13993596,NA,Oxford
MMMOSAM:000774a6-5784-466e-8cb7-caa111dcafc5,PRJNA604975,SAMN18263320,SRR13993597,NA,Oxford
MMMOSAM:39309bec-f988-43b9-8da7-bf2184e03547,PRJNA604975,SAMN18262521,SRR13993598,NA,Oxford
MMMOSAM:38ce5518-4629-433d-bd0b-b9c3eef1e381,PRJNA604975,SAMN18262526,SRR13993599,NA,Oxford
MMMOSAM:385abed5-a3c8-44ba-a59c-7614016b94b4,PRJNA604975,SAMN18262531,SRR13993600,NA,Oxford
MMMOSAM:36b00ed8-c689-4a4f-a1b8-92b0d27ed8b9,PRJNA604975,SAMN18262840,SRR13993601,NA,Oxford
MMMOSAM:3605755d-3ae8-42d1-9acd-44a8dcdbe51d,PRJNA604975,SAMN18262845,SRR13993602,NA,Oxford
MMMOSAM:357b58da-7697-45de-bdae-9d0844cbdb77,PRJNA604975,SAMN18262850,SRR13993603,NA,Oxford
MMMOSAM:34b033a1-7f0c-49ec-8bd9-dbd946688505,PRJNA604975,SAMN18262855,SRR13993604,NA,Oxford
MMMOSAM:33568e4d-c42e-4d4b-9c6b-cfd2c52b6862,PRJNA604975,SAMN18262870,SRR13993605,NA,Oxford
MMMOSAM:331abf20-d6be-457a-9b1b-1404ccf25b00,PRJNA604975,SAMN18262872,SRR13993606,NA,Oxford
MMMOSAM:32be2872-b28f-445e-9f57-ecd3ed6c900e,PRJNA604975,SAMN18262875,SRR13993607,NA,Oxford
MMMOSAM:a0d1dd3a-ad21-4a1d-9c16-817d7187d85a,PRJNA604975,SAMN18254821,SRR13993608,NA,Oxford
MMMOSAM:57f591da-c939-4e0e-b20c-d2f944fb1f0a,PRJNA604975,SAMN18257603,SRR13993609,NA,Oxford
MMMOSAM:a09e0d51-491e-4468-ac36-fa3b676fde19,PRJNA604975,SAMN18254823,SRR13993610,NA,Oxford
MMMOSAM:57da6b48-f907-49f2-9d25-c08dc0717a65,PRJNA604975,SAMN18257604,SRR13993611,NA,Oxford
MMMOSAM:a02d772c-d537-40d5-98b8-e0a035b52881,PRJNA604975,SAMN18254825,SRR13993612,NA,Oxford
MMMOSAM:a027d671-f179-42ce-88ed-c63fb30eff77,PRJNA604975,SAMN18254826,SRR13993613,NA,Oxford
MMMOSAM:57373255-25dd-4422-89c8-23c76eb54592,PRJNA604975,SAMN18257612,SRR13993614,NA,Oxford
MMMOSAM:9fba8962-bb67-4390-93fb-a4fc55a70d51,PRJNA604975,SAMN18254828,SRR13993615,NA,Oxford
MMMOSAM:56e39b19-ef8a-4e9d-b40e-73236cdd2798,PRJNA604975,SAMN18257613,SRR13993616,NA,Oxford
MMMOSAM:9f967ade-26aa-4fdc-a408-1d910f1d43b8,PRJNA604975,SAMN18254830,SRR13993617,NA,Oxford
MMMOSAM:9f7925ce-c1a5-4146-bfd2-25d08d7aebef,PRJNA604975,SAMN18254831,SRR13993618,NA,Oxford
MMMOSAM:569d7c53-3f55-4860-88fc-83519f469a47,PRJNA604975,SAMN18257614,SRR13993619,NA,Oxford
MMMOSAM:561a9c7d-4255-48be-955c-19d1ba8af157,PRJNA604975,SAMN18257617,SRR13993620,NA,Oxford
MMMOSAM:55f0a07f-5fba-4e89-900a-c27ef8c6278b,PRJNA604975,SAMN18257618,SRR13993621,NA,Oxford
MMMOSAM:9f55645a-1de4-4a3c-8701-791c3f3672d0,PRJNA604975,SAMN18254835,SRR13993622,NA,Oxford
MMMOSAM:9f549b3e-45c5-4952-b42d-bd58848dd6f2,PRJNA604975,SAMN18254836,SRR13993623,NA,Oxford
MMMOSAM:55e0ed20-a6a6-4d39-baff-bc261877d600,PRJNA604975,SAMN18257619,SRR13993624,NA,Oxford
MMMOSAM:9f11178b-e453-4426-a331-349ff43b6b3d,PRJNA604975,SAMN18254838,SRR13993625,NA,Oxford
MMMOSAM:559fe5b4-fee3-48b0-ab60-ba42f1ba1962,PRJNA604975,SAMN18257622,SRR13993626,NA,Oxford
MMMOSAM:9eb96ae7-939d-4fac-9859-6f78ee14c6ed,PRJNA604975,SAMN18254840,SRR13993627,NA,Oxford
MMMOSAM:9e957737-01ab-453f-9e40-82564f23613d,PRJNA604975,SAMN18254841,SRR13993628,NA,Oxford
MMMOSAM:5594037c-7cbc-460e-9202-1ea13aa88cdb,PRJNA604975,SAMN18257623,SRR13993629,NA,Oxford
MMMOSAM:55907dd2-82cf-4eda-8005-a20bfa38958d,PRJNA604975,SAMN18257624,SRR13993630,NA,Oxford
MMMOSAM:5549ffb3-3ce6-4289-9528-62cef2b770b7,PRJNA604975,SAMN18257627,SRR13993631,NA,Oxford
MMMOSAM:9e7fea35-074c-47ef-ad94-a486129bf2ec,PRJNA604975,SAMN18254845,SRR13993632,NA,Oxford
MMMOSAM:9e5dd116-8676-493c-9ab9-8f7d0a3c56ac,PRJNA604975,SAMN18254846,SRR13993633,NA,Oxford
MMMOSAM:551439b6-a358-4228-a747-4124acae0ad0,PRJNA604975,SAMN18257629,SRR13993634,NA,Oxford
MMMOSAM:9dabbc9f-84a6-485b-8d2e-323bad9bebb2,PRJNA604975,SAMN18254848,SRR13993635,NA,Oxford
MMMOSAM:31eb2c10-20da-45f7-9a0c-4566001957ad,PRJNA604975,SAMN18262882,SRR13993636,NA,Oxford
MMMOSAM:31b958a4-03b3-4a7f-ba81-77be0dda40c5,PRJNA604975,SAMN18262883,SRR13993637,NA,Oxford
MMMOSAM:31819de3-8086-4679-bfb1-073320e292cd,PRJNA604975,SAMN18262887,SRR13993638,NA,Oxford
MMMOSAM:317fa1f5-82c1-4196-87fa-674552a65b0f,PRJNA604975,SAMN18262888,SRR13993639,NA,Oxford
MMMOSAM:3119abf1-823e-4261-b363-93acbc985a5b,PRJNA604975,SAMN18262890,SRR13993640,NA,Oxford
MMMOSAM:30d2a4f5-7ba8-475b-8010-1dec21a88074,PRJNA604975,SAMN18262892,SRR13993641,NA,Oxford
MMMOSAM:30917c50-3ad7-4327-ab82-1bfda7bf3cc3,PRJNA604975,SAMN18262897,SRR13993642,NA,Oxford
MMMOSAM:308388c9-b990-4357-9540-f6a72a51d5b1,PRJNA604975,SAMN18262898,SRR13993643,NA,Oxford
MMMOSAM:2fbc6224-3810-489b-8860-81f07012a1b4,PRJNA604975,SAMN18262902,SRR13993644,NA,Oxford
MMMOSAM:2f59d573-ec7c-4042-9ca9-3d136b9e3828,PRJNA604975,SAMN18262907,SRR13993645,NA,Oxford
MMMOSAM:2c3735c9-10ec-44b3-94e5-93eec67c06bb,PRJNA604975,SAMN18262930,SRR13993646,NA,Oxford
MMMOSAM:2bbace60-69b0-4521-b60e-5b37013e2d29,PRJNA604975,SAMN18262935,SRR13993647,NA,Oxford
MMMOSAM:2b4ae1a8-5941-4e13-b788-b9f5aba7408e,PRJNA604975,SAMN18262940,SRR13993648,NA,Oxford
MMMOSAM:2a06c84b-7b37-415f-9714-8d7e17b00cff,PRJNA604975,SAMN18262952,SRR13993649,NA,Oxford
MMMOSAM:2948406f-8011-4815-9de7-b01154208843,PRJNA604975,SAMN18262955,SRR13993650,NA,Oxford
MMMOSAM:29284af6-2175-4dc1-9762-85fe608ba59f,PRJNA604975,SAMN18262957,SRR13993651,NA,Oxford
MMMOSAM:2918450c-f756-49a4-b2b9-b082ce51bd25,PRJNA604975,SAMN18262958,SRR13993652,NA,Oxford
MMMOSAM:28c5613f-1e2e-419b-9df9-5006c6214a86,PRJNA604975,SAMN18262962,SRR13993653,NA,Oxford
MMMOSAM:28a24fb6-f0af-44ae-a084-b5e3e27bf820,PRJNA604975,SAMN18262963,SRR13993654,NA,Oxford
MMMOSAM:2834621c-ac9b-4def-a66b-2b60323a73e3,PRJNA604975,SAMN18262967,SRR13993655,NA,Oxford
MMMOSAM:2829c54a-2aaa-4897-99a3-5c71c680dcfa,PRJNA604975,SAMN18262968,SRR13993656,NA,Oxford
MMMOSAM:280ce541-0b8a-45ff-ab87-b4821d1a4f8e,PRJNA604975,SAMN18262972,SRR13993657,NA,Oxford
MMMOSAM:27f3b779-03a4-4cf7-a2a9-9c08d758fa73,PRJNA604975,SAMN18262973,SRR13993658,NA,Oxford
MMMOSAM:27e2513d-6427-411b-ba7c-0f2fce69a57b,PRJNA604975,SAMN18262975,SRR13993659,NA,Oxford
MMMOSAM:276cb9c8-b654-4372-ae63-8ab66c6a187b,PRJNA604975,SAMN18262977,SRR13993660,NA,Oxford
MMMOSAM:27629192-2c4c-4969-9ca5-db30914d03ec,PRJNA604975,SAMN18262978,SRR13993661,NA,Oxford
MMMOSAM:270d45c7-92aa-4945-b1e6-3f28f99c81f4,PRJNA604975,SAMN18262980,SRR13993662,NA,Oxford
MMMOSAM:26a9e8e9-b814-4541-8022-f4660d4443a0,PRJNA604975,SAMN18262982,SRR13993663,NA,Oxford
MMMOSAM:a5d70197-a8e1-47b3-bb3c-278e99e47210,PRJNA604975,SAMN18254764,SRR13993664,NA,Oxford
MMMOSAM:f60f469f-c118-4ca4-80f7-4fdec899d276,PRJNA604975,SAMN18254012,SRR13993665,NA,Oxford
MMMOSAM:f5f84de8-884e-4537-b6a3-21832485aee0,PRJNA604975,SAMN18254013,SRR13993666,NA,Oxford
MMMOSAM:a59bae46-0242-4ae1-b360-c57a47401771,PRJNA604975,SAMN18254767,SRR13993667,NA,Oxford
MMMOSAM:a5643d8f-4b1a-41a2-ad6f-e89dca7ccce4,PRJNA604975,SAMN18254769,SRR13993668,NA,Oxford
MMMOSAM:a549915c-4488-41f1-9bb9-a9aa96044d4b,PRJNA604975,SAMN18254772,SRR13993669,NA,Oxford
MMMOSAM:f5bb2ec8-0399-4b91-be6c-bc5b4f4d5cd4,PRJNA604975,SAMN18254017,SRR13993670,NA,Oxford
MMMOSAM:f5b9744f-93ff-4b40-ba1b-13b1ba767a68,PRJNA604975,SAMN18254018,SRR13993671,NA,Oxford
MMMOSAM:a51c76f1-e85a-420e-a2c6-c66f970769ff,PRJNA604975,SAMN18254774,SRR13993672,NA,Oxford
MMMOSAM:f57d7451-de85-4d83-ac05-12f78e1543e4,PRJNA604975,SAMN18254020,SRR13993673,NA,Oxford
MMMOSAM:a4fb4470-2b71-4877-8382-6f2a5fda82c5,PRJNA604975,SAMN18254777,SRR13993674,NA,Oxford
MMMOSAM:f51adf13-8868-4007-b82e-44c668280349,PRJNA604975,SAMN18254022,SRR13993675,NA,Oxford
MMMOSAM:f4da01ca-aeaa-406b-86fd-3986ce8102f0,PRJNA604975,SAMN18254023,SRR13993676,NA,Oxford
MMMOSAM:a4f4d09f-0de7-4bcd-8f5d-36ed8e0795b4,PRJNA604975,SAMN18254778,SRR13993677,NA,Oxford
MMMOSAM:f4d108b9-9e27-4c30-b6d5-6f3d9ef4f7b7,PRJNA604975,SAMN18254025,SRR13993678,NA,Oxford
MMMOSAM:a4f35941-3131-4cef-b436-b168f6145aaa,PRJNA604975,SAMN18254779,SRR13993679,NA,Oxford
MMMOSAM:a472eecb-c07f-4066-9a73-5c17165dca11,PRJNA604975,SAMN18254782,SRR13993680,NA,Oxford
MMMOSAM:a4425be5-448f-4149-bc50-5b2f802090c8,PRJNA604975,SAMN18254784,SRR13993681,NA,Oxford
MMMOSAM:a3f94b3f-b074-4508-87cc-81034bf240c2,PRJNA604975,SAMN18254787,SRR13993682,NA,Oxford
MMMOSAM:a3e9d356-19ab-40ae-ab64-076e05bc7cf0,PRJNA604975,SAMN18254788,SRR13993683,NA,Oxford
MMMOSAM:a3da926f-f54a-4f93-907b-1e92e656694d,PRJNA604975,SAMN18254789,SRR13993684,NA,Oxford
MMMOSAM:a39ca2bc-fe05-49d9-b205-c8a74b86b241,PRJNA604975,SAMN18254792,SRR13993685,NA,Oxford
MMMOSAM:a38d96ce-94f1-4a18-ac4a-eb686e535184,PRJNA604975,SAMN18254793,SRR13993686,NA,Oxford
MMMOSAM:a374fd1d-684c-4e14-a943-a6b07eaea008,PRJNA604975,SAMN18254794,SRR13993687,NA,Oxford
MMMOSAM:a2f1eda4-d4a9-41d6-8850-e71ed573b50a,PRJNA604975,SAMN18254797,SRR13993688,NA,Oxford
MMMOSAM:a2e5d99c-c36b-4866-a049-22117992a7cc,PRJNA604975,SAMN18254798,SRR13993689,NA,Oxford
MMMOSAM:a2ae6dc5-58c5-421b-9b6b-613ef600f1a9,PRJNA604975,SAMN18254799,SRR13993690,NA,Oxford
MMMOSAM:a26fac01-1288-4fac-923c-f5a2b910e8be,PRJNA604975,SAMN18254802,SRR13993691,NA,Oxford
MMMOSAM:550d3424-7c9e-4eaa-8546-aac9cea53955,PRJNA604975,SAMN18257632,SRR13993692,NA,Oxford
MMMOSAM:9d6ff396-d4f4-40fb-9608-20a54863f753,PRJNA604975,SAMN18254850,SRR13993693,NA,Oxford
MMMOSAM:9d573c06-9819-4901-8e92-a2183e9b753d,PRJNA604975,SAMN18254851,SRR13993694,NA,Oxford
MMMOSAM:54c53fcc-479c-44d2-b1ed-9b4e90bec06c,PRJNA604975,SAMN18257634,SRR13993695,NA,Oxford
MMMOSAM:54988350-0e74-4175-bb28-5c4a782e1de5,PRJNA604975,SAMN18257637,SRR13993696,NA,Oxford
MMMOSAM:54792c80-87bc-4a59-883f-ed22acc4fd16,PRJNA604975,SAMN18257638,SRR13993697,NA,Oxford
MMMOSAM:9d155a0d-76e4-476c-95b0-5bc60512f916,PRJNA604975,SAMN18254855,SRR13993698,NA,Oxford
MMMOSAM:9ceb2922-7f75-487f-9783-47d90351bd77,PRJNA604975,SAMN18254856,SRR13993699,NA,Oxford
MMMOSAM:5477df9a-9127-41f8-b68e-63a8e332b914,PRJNA604975,SAMN18257639,SRR13993700,NA,Oxford
MMMOSAM:9c569f4e-e79c-4e10-89b7-41809128a1b0,PRJNA604975,SAMN18254858,SRR13993701,NA,Oxford
MMMOSAM:18bdd1b0-3d55-42b8-b866-f8f7605f2521,PRJNA604975,SAMN18263093,SRR13993702,NA,Oxford
MMMOSAM:9c232441-1ac3-4517-b123-72d41409dfec,PRJNA604975,SAMN18254860,SRR13993703,NA,Oxford
MMMOSAM:9c20671a-d9c0-4adc-a813-ae72a7f85704,PRJNA604975,SAMN18254861,SRR13993704,NA,Oxford
MMMOSAM:18adfcf3-15df-4a11-abb1-ec43d828d978,PRJNA604975,SAMN18263094,SRR13993705,NA,Oxford
MMMOSAM:54428513-8182-435c-9795-1f9d86475d47,PRJNA604975,SAMN18257642,SRR13993706,NA,Oxford
MMMOSAM:543fd233-a13b-4616-ad19-d0dd75da4142,PRJNA604975,SAMN18257643,SRR13993707,NA,Oxford
MMMOSAM:9b8a8cd9-fcb9-4f88-8d31-76a12ae0565b,PRJNA604975,SAMN18254865,SRR13993708,NA,Oxford
MMMOSAM:9b84f808-9c7b-43cf-91bb-f0e5a813b614,PRJNA604975,SAMN18254866,SRR13993709,NA,Oxford
MMMOSAM:54053b1e-230d-4881-95e4-7e346ca6af52,PRJNA604975,SAMN18257644,SRR13993710,NA,Oxford
MMMOSAM:9b507f25-f072-4df1-8adf-ec2e65da0a65,PRJNA604975,SAMN18254868,SRR13993711,NA,Oxford
MMMOSAM:53f6c742-37da-4564-8ab6-5b7b8e0be50b,PRJNA604975,SAMN18257647,SRR13993712,NA,Oxford
MMMOSAM:9b3382a5-03a9-4f82-af3a-07b85e414304,PRJNA604975,SAMN18254870,SRR13993713,NA,Oxford
MMMOSAM:9b2c84bb-5207-4c47-a24a-e51647299eda,PRJNA604975,SAMN18254871,SRR13993714,NA,Oxford
MMMOSAM:53eed1eb-8133-4777-b03d-a63ed8ec60f1,PRJNA604975,SAMN18257648,SRR13993715,NA,Oxford
MMMOSAM:53c3f673-8d62-43ca-8702-77bd1f0b47cd,PRJNA604975,SAMN18257649,SRR13993716,NA,Oxford
MMMOSAM:53a06386-f314-441e-b5ae-1d70bd99047d,PRJNA604975,SAMN18257652,SRR13993717,NA,Oxford
MMMOSAM:99f155ea-70ce-42f3-857c-1c26c31b7c77,PRJNA604975,SAMN18254875,SRR13993718,NA,Oxford
MMMOSAM:99c3d1f3-0dd3-4a14-82ad-be56a2335c08,PRJNA604975,SAMN18254876,SRR13993719,NA,Oxford
MMMOSAM:269b2d27-fe11-4411-99ae-ccf3e704c3f2,PRJNA604975,SAMN18262983,SRR13993720,NA,Oxford
MMMOSAM:266d8747-6f21-4e8d-80dd-0f0ab71537c0,PRJNA604975,SAMN18262987,SRR13993721,NA,Oxford
MMMOSAM:26043fa1-8569-4cb1-adbe-db05784cdf50,PRJNA604975,SAMN18262990,SRR13993722,NA,Oxford
MMMOSAM:258d94ec-00d6-4b2e-97f7-78c25b3b06b7,PRJNA604975,SAMN18262994,SRR13993723,NA,Oxford
MMMOSAM:257224e5-1358-4a19-a737-d91670ab71c0,PRJNA604975,SAMN18262996,SRR13993724,NA,Oxford
MMMOSAM:2559c82f-4493-491b-bb92-7b6af95a3176,PRJNA604975,SAMN18262997,SRR13993725,NA,Oxford
MMMOSAM:24e94b3d-46d3-470a-8151-3993db9fc04e,PRJNA604975,SAMN18262999,SRR13993726,NA,Oxford
MMMOSAM:24a5d36f-8c59-4aee-816a-659ca2e65d47,PRJNA604975,SAMN18263001,SRR13993727,NA,Oxford
MMMOSAM:242fad6f-1dfc-46b8-aa03-ce9238896fbf,PRJNA604975,SAMN18263006,SRR13993728,NA,Oxford
MMMOSAM:23d94841-4ba2-4e13-a4b3-361d78b9b66d,PRJNA604975,SAMN18263009,SRR13993729,NA,Oxford
MMMOSAM:239b64ee-3e32-4ad0-bfb7-1d45f4eea382,PRJNA604975,SAMN18263011,SRR13993730,NA,Oxford
MMMOSAM:238b9f86-2ba4-4fc2-9ce1-3a57c0b12f81,PRJNA604975,SAMN18263012,SRR13993731,NA,Oxford
MMMOSAM:23436083-3713-4eab-9284-b360a7c4fc15,PRJNA604975,SAMN18263014,SRR13993732,NA,Oxford
MMMOSAM:2317a5c7-4c79-4a56-8350-5826f5dd7f10,PRJNA604975,SAMN18263016,SRR13993733,NA,Oxford
MMMOSAM:22ec1f35-5e14-4683-8355-6bf718f952b2,PRJNA604975,SAMN18263021,SRR13993734,NA,Oxford
MMMOSAM:22e0d984-6eea-42be-bdf5-8e2ac684d86c,PRJNA604975,SAMN18263022,SRR13993735,NA,Oxford
MMMOSAM:212eb2a9-d013-4ca3-a0c1-40d6cc2e4848,PRJNA604975,SAMN18263031,SRR13993736,NA,Oxford
MMMOSAM:20f72ee1-1d91-4698-a612-336e112ba57a,PRJNA604975,SAMN18263036,SRR13993737,NA,Oxford
MMMOSAM:203fb8e1-a76c-4068-8802-43a4a2a75386,PRJNA604975,SAMN18263039,SRR13993738,NA,Oxford
